index,#,ID ustanove,Univerzitet,Naziv ustanove,Tip ustanove,ID programa,Naziv programa,Zvanje,Polje,Nivo,Školarina za domaće studente,Školarina za strane studente,Broj ESPB bodova,Broj rešenja akreditacije,Datum rešenja akreditacije,Akreditaciona kvota,Broj budžetskih studenata - prva godina,Broj budžetskih studenata - druga godina,Broj budžetskih studenata - treća godina,Broj budžetskih studenata - četvrta godina,Broj budžetskih studenata - peta godina,Broj budžetskih studenata - šesta godina,Broj samofinansirajući studenata - prva godina,Broj samofinansirajući studenata - druga godina,Broj samofinansirajući studenata - treća godina,Broj samofinansirajući studenata - četvrta godina,Broj samofinansirajući studenata - peta godina,Broj samofinansirajući studenata - šesta godina,Broj stranih studenata - prva godina,Broj stranih studenata - druga godina,Broj stranih studenata - treća godina,Broj stranih studenata - četvrta godina,Broj stranih studenata - peta godina,Broj stranih studenata - šesta godina,Broj svršenih studenata tokom prethodne školske godine,Broj prijavljenih kandidata na upisu u narednu školsku godinu - I rok,Broj prijavljenih kandidata na upisu u narednu školsku godinu - II rok,Broj budžetskih studenata,Broj samofinansirajućih studenata,Broj stranih studenata,Broj studenata,Dužina trajanja programa (u semestrima),Dužina trajanja programa (u god),Broj prijavljenih kandidata,Studenti prva godina,Studenti druga godina,Studenti treća godina,Studenti četvrta godina,Studenti peta godina,Studenti šesta godina,Polje_skraceno,Vlasnistvo,Broj studenata na zavrsnoj godini
1652,1653.0,256,Универзитет Алфа БК,Ректорат,Државни факултет,2053,Рачуноводство и ревизија,Дипломирани економиста,Друштвено-хуманистичке науке,Основне академске,144000.0,2400.0,240,612-00-01022/2016-06,2016-11-18,60.0,,,,,,,20.0,11.0,16.0,37.0,,,,,,,,,24,6.0,14.0,0.0,84.0,0.0,84.0,8,4,20.0,20.0,11.0,16.0,37.0,0.0,0.0,DH,Приватни факултет,37.0
1653,1654.0,256,Универзитет Алфа БК,Ректорат,Државни факултет,2054,Финансије ДЛС,Дипломирани економиста,Друштвено-хуманистичке науке,Основне академске,144000.0,2400.0,240,612-00-447/2009-04,2013-05-24,120.0,,,,,,,19.0,36.0,56.0,30.0,,,,,,,,,36,3.0,27.0,0.0,141.0,0.0,141.0,8,4,30.0,19.0,36.0,56.0,30.0,0.0,0.0,DH,Приватни факултет,30.0
1654,1655.0,256,Универзитет Алфа БК,Ректорат,Државни факултет,2055,Агробизнис и аграрна економија,Дипломирани економиста,Друштвено-хуманистичке науке,Основне академске,144000.0,2400.0,240,612-00-00137/2015-04,2015-02-20,30.0,,,,,,,,,,10.0,,,,,,,,,0,0.0,7.0,0.0,10.0,0.0,10.0,8,4,7.0,0.0,0.0,0.0,10.0,0.0,0.0,DH,Приватни факултет,10.0
1655,1656.0,256,Универзитет Алфа БК,Ректорат,Државни факултет,2056,Економија,Дипломирани економиста,Друштвено-хуманистичке науке,Основне академске,144000.0,2400.0,240,10/2017-06,2016-12-21,30.0,,,,,,,0.0,0.0,0.0,3.0,,,,,,,,,4,0.0,0.0,0.0,3.0,0.0,3.0,8,4,0.0,0.0,0.0,0.0,3.0,0.0,0.0,DH,Приватни факултет,3.0
1656,1657.0,256,Универзитет Алфа БК,Ректорат,Државни факултет,2057,Англистика,Дипломирани филолог,Друштвено-хуманистичке науке,Основне академске,144000.0,2400.0,240,612-00-01021/2016-06,2016-11-18,50.0,,,,,,,17.0,23.0,21.0,49.0,,,0.0,0.0,2.0,1.0,,,21,8.0,28.0,0.0,110.0,3.0,113.0,8,4,36.0,17.0,23.0,23.0,50.0,0.0,0.0,DH,Приватни факултет,50.0
1657,1658.0,256,Универзитет Алфа БК,Ректорат,Државни факултет,2058,Информационo - комуникационо технологије,Дипломирани инжењер електротехнике и рачунарства,Техничко-технолошке науке,Основне академске,144000.0,2400.0,240,612-00-00047/222/2016-06,2016-11-04,25.0,,,,,,,18.0,18.0,34.0,26.0,,,,,,,,,25,8.0,17.0,0.0,96.0,0.0,96.0,8,4,25.0,18.0,18.0,34.0,26.0,0.0,0.0,TT,Приватни факултет,26.0
1658,1659.0,256,Универзитет Алфа БК,Ректорат,Државни факултет,2059,Рачунарске науке,Дипломирани информатичар,Природно-математичке науке,Основне академске,144000.0,2400.0,240,612-00-00906/2013-04,2014-01-31,25.0,,,,,,,2.0,6.0,9.0,16.0,,,,,,,,,10,1.0,19.0,0.0,33.0,0.0,33.0,8,4,20.0,2.0,6.0,9.0,16.0,0.0,0.0,PM,Приватни факултет,16.0
1659,1660.0,221,Универзитет Алфа БК,Факултет за менаџмент у спорту - Београд,Државни факултет,2060,Менаџмент у спорту,Дипломирани менаџер,Друштвено-хуманистичке науке,Основне академске,142800.0,2400.0,240,612-00-00579/2014-04,2014-12-12,90.0,,,,,,,34.0,24.0,57.0,24.0,,,0.0,0.0,0.0,0.0,,,28,17.0,0.0,0.0,139.0,0.0,139.0,8,4,17.0,34.0,24.0,57.0,24.0,0.0,0.0,DH,Приватни факултет,24.0
1672,1673.0,254,Универзитет Сингидунум,Факултет за физичку културу и менаџмент у спорту,Државни факултет,2079,Физичко васпитање и спорт,Дипломирани професор физичког васпитања и спорта (друштвено-хуманистичке науке),Друштвено-хуманистичке науке,Основне академске,166470.0,1350.0,240,612-00-00306/2015-04,2016-06-12,,0.0,0.0,0.0,0.0,,,32.0,14.0,9.0,28.0,,,0.0,0.0,0.0,0.0,,,0,,,0.0,83.0,0.0,83.0,8,4,0.0,32.0,14.0,9.0,28.0,0.0,0.0,DH,Приватни факултет,28.0
1674,1675.0,254,Универзитет Сингидунум,Факултет за физичку културу и менаџмент у спорту,Државни факултет,2081,Mенаџмент у спорту,Дипломирани менаџер,Друштвено-хуманистичке науке,Основне академске,135000.0,1100.0,240,612-00-00306/2015-04,2015-06-12,,0.0,0.0,0.0,0.0,,,17.0,6.0,0.0,2.0,,,0.0,0.0,0.0,0.0,,,0,,,0.0,25.0,0.0,25.0,8,4,0.0,17.0,6.0,0.0,2.0,0.0,0.0,DH,Приватни факултет,2.0
1676,1677.0,253,Универзитет Сингидунум,Факултет за примењену екологију (ФУТУРА),Државни факултет,2084,Заштита животне средине,Дипломирани аналитичар заштите животне средине,Природно-математичке науке,Основне академске,200000.0,1600.0,240,612-00-00705/2013-04,2014-07-09,40.0,0.0,0.0,0.0,0.0,,,35.0,37.0,40.0,39.0,,,0.0,0.0,0.0,1.0,,,67,17.0,20.0,0.0,151.0,1.0,152.0,8,4,37.0,35.0,37.0,40.0,40.0,0.0,0.0,PM,Приватни факултет,40.0
1681,1682.0,250,Универзитет Сингидунум,Пословни факултет у Ваљеву (ПФВ),Државни факултет,2089,Пословна економија,Дипломирани економиста,Друштвено-хуманистичке науке,Основне академске,120000.0,3000.0,240,612-00-02703/2017-06,2018-02-09,60.0,,,,,,,21.0,18.0,16.0,24.0,,,,,,,,,18,20.0,5.0,0.0,79.0,0.0,79.0,8,4,25.0,21.0,18.0,16.0,24.0,0.0,0.0,DH,Приватни факултет,24.0
1682,1683.0,250,Универзитет Сингидунум,Пословни факултет у Ваљеву (ПФВ),Државни факултет,2090,Пословни софтверски системи,Дипломирани пословни информатичар,Друштвено-хуманистичке науке,Основне академске,120000.0,3000.0,240,612-00-01118/2017-06,2017-09-29,30.0,,,,,,,8.0,5.0,3.0,3.0,,,,,,,,,3,7.0,3.0,0.0,19.0,0.0,19.0,8,4,10.0,8.0,5.0,3.0,3.0,0.0,0.0,DH,Приватни факултет,3.0
1683,1684.0,250,Универзитет Сингидунум,Пословни факултет у Ваљеву (ПФВ),Државни факултет,2091,Пословно право,Дипломирани правник,Друштвено-хуманистичке науке,Основне академске,120000.0,3000.0,240,612-00-00939/2013-04,2013-10-25,30.0,,,,,,,15.0,14.0,10.0,12.0,,,,,,,,,8,15.0,5.0,0.0,51.0,0.0,51.0,8,4,20.0,15.0,14.0,10.0,12.0,0.0,0.0,DH,Приватни факултет,12.0
1684,1685.0,250,Универзитет Сингидунум,Пословни факултет у Ваљеву (ПФВ),Државни факултет,2092,Туризам и хотелијерство,Дипломирани економиста,Друштвено-хуманистичке науке,Основне академске,120000.0,3000.0,240,612-00-00308/2012-04,2013-06-21,50.0,,,,,,,18.0,14.0,10.0,22.0,,,,,,,,,18,18.0,10.0,0.0,64.0,0.0,64.0,8,4,28.0,18.0,14.0,10.0,22.0,0.0,0.0,DH,Приватни факултет,22.0
1687,1688.0,255,Универзитет Сингидунум,Ректорат универзитет Сингидунум,Државни факултет,2095,Туризам и хотелијерство - ВШЈ Нови Сад,Дипломирани економиста,Друштвено-хуманистичке науке,Основне академске,144000.0,0.0,240,612-00-01869/2013-04,2013-10-11,50.0,0.0,0.0,0.0,,,,40.0,36.0,36.0,,,,0.0,0.0,0.0,,,,16,70.0,10.0,0.0,112.0,0.0,112.0,8,4,80.0,40.0,36.0,36.0,0.0,0.0,0.0,DH,Приватни факултет,0.0
1688,1689.0,255,Универзитет Сингидунум,Ректорат универзитет Сингидунум,Државни факултет,2096,Туризам и хотелијерство - ВШЈ Ниш,Дипломирани економиста,Друштвено-хуманистичке науке,Основне академске,144000.0,0.0,240,612-00-00437/2014-04,2014-08-29,50.0,0.0,,,,,,48.0,,,,,,0.0,,,,,,29,59.0,7.0,0.0,48.0,0.0,48.0,8,4,66.0,48.0,0.0,0.0,0.0,0.0,0.0,DH,Приватни факултет,0.0
1689,1690.0,255,Универзитет Сингидунум,Ректорат универзитет Сингидунум,Државни факултет,2097,Електротехника и рачунарство,Дипломирани инжењер електротехнике и рачунарства,Техничко-технолошке науке,Основне академске,180000.0,0.0,240,612-00-00647/2013-04,2013-10-25,0.0,0.0,0.0,0.0,,,,36.0,24.0,24.0,,,,1.0,0.0,0.0,,,,14,0.0,0.0,0.0,84.0,1.0,85.0,8,4,0.0,37.0,24.0,24.0,0.0,0.0,0.0,TT,Приватни факултет,0.0
1690,1691.0,255,Универзитет Сингидунум,Ректорат универзитет Сингидунум,Државни факултет,2098,Пословна економија - ВШЈ Нови Сад,Дипломирани економиста,Друштвено-хуманистичке науке,Основне академске,144000.0,0.0,240,612-00-01664/2013-04,2013-10-11,200.0,0.0,0.0,0.0,,,,34.0,49.0,47.0,,,,0.0,0.0,0.0,,,,0,59.0,2.0,0.0,130.0,0.0,130.0,8,4,61.0,34.0,49.0,47.0,0.0,0.0,0.0,DH,Приватни факултет,0.0
1691,1692.0,255,Универзитет Сингидунум,Ректорат универзитет Сингидунум,Државни факултет,2099,Електротехника и рачунарство - ВШЈ Ниш,Дипломирани инжењер електротехнике и рачунарства,Техничко-технолошке науке,Основне академске,140000.0,0.0,240,612-00-00437/2014-04,2014-10-31,40.0,0.0,,,,,,23.0,,,,,,0.0,,,,,,0,0.0,0.0,0.0,23.0,0.0,23.0,8,4,0.0,23.0,0.0,0.0,0.0,0.0,0.0,TT,Приватни факултет,0.0
1692,1693.0,255,Универзитет Сингидунум,Ректорат универзитет Сингидунум,Државни факултет,2100,Пословна економија - ВШЈ Ниш,Дипломирани економиста,Друштвено-хуманистичке науке,Основне академске,144000.0,0.0,240,612-00-00437/2014-04,2014-08-29,30.0,0.0,,,,,,30.0,,,,,,0.0,,,,,,0,50.0,9.0,0.0,30.0,0.0,30.0,8,4,59.0,30.0,0.0,0.0,0.0,0.0,0.0,DH,Приватни факултет,0.0
1693,1694.0,255,Универзитет Сингидунум,Ректорат универзитет Сингидунум,Државни факултет,2101,Инжењерски менаџмент,Дипломирани инжењер менаџмента,Техничко-технолошке науке,Основне академске,180000.0,3000.0,240,612-00-00647/2013-04,2013-07-05,180.0,,0.0,0.0,0.0,,,,13.0,14.0,36.0,,,,0.0,1.0,0.0,,,18,0.0,0.0,0.0,63.0,1.0,64.0,8,4,0.0,0.0,13.0,15.0,36.0,0.0,0.0,TT,Приватни факултет,36.0
1694,1695.0,255,Универзитет Сингидунум,Ректорат универзитет Сингидунум,Државни факултет,2102,Информатика и рачунарство,Дипломирани информатичар,Природно-математичке науке,Основне академске,180000.0,3000.0,240,612-00-00647/2013-04,2013-09-27,80.0,0.0,0.0,0.0,0.0,,,75.0,74.0,80.0,66.0,,,5.0,6.0,0.0,0.0,,,81,114.0,5.0,0.0,295.0,11.0,306.0,8,4,119.0,80.0,80.0,80.0,66.0,0.0,0.0,PM,Приватни факултет,66.0
1695,1696.0,255,Универзитет Сингидунум,Ректорат универзитет Сингидунум,Државни факултет,2103,Пословна економија са 4 модула,Дипломирани економиста,Друштвено-хуманистичке науке,Основне академске,180000.0,3000.0,240,612-00-02454/2014-04,2015-03-20,390.0,0.0,,,,,,231.0,,,,,,16.0,,,,,,166,338.0,43.0,0.0,231.0,16.0,247.0,8,4,381.0,247.0,0.0,0.0,0.0,0.0,0.0,DH,Приватни факултет,0.0
1702,1703.0,255,Универзитет Сингидунум,Ректорат универзитет Сингидунум,Државни факултет,2110,Пословна економија,Дипломирани економиста,Друштвено-хуманистичке науке,Основне академске,180000.0,3000.0,240,612-00-00647/2013-04,2013-07-05,400.0,,0.0,0.0,0.0,,,,244.0,296.0,237.0,,,,2.0,0.0,0.0,,,106,0.0,0.0,0.0,777.0,2.0,779.0,8,4,0.0,0.0,246.0,296.0,237.0,0.0,0.0,DH,Приватни факултет,237.0
1710,1711.0,255,Универзитет Сингидунум,Ректорат универзитет Сингидунум,Државни факултет,2118,Маркетинг и трговина,Дипломирани економиста,Друштвено-хуманистичке науке,Основне академске,180000.0,0.0,240,612-00-901/2009-04,2010-04-21,0.0,,,,0.0,,,,,,108.0,,,,,,0.0,,,17,0.0,0.0,0.0,108.0,0.0,108.0,8,4,0.0,0.0,0.0,0.0,108.0,0.0,0.0,DH,Приватни факултет,108.0
