ROUTE_CODE,BUS_DUTY_NO,DIRECTION,SCHEDULE_TIME,SCHEDULE_TYPE
46,12,forward,1434,work day
46,12,backward,1519,work day
46,12,forward,1604,work day
46,12,backward,1653,work day
46,12,forward,1740,work day
46,12,backward,1827,work day
46,12,forward,1910,work day
46,12,backward,1955,work day
46,13,forward,614,work day
46,13,backward,654,work day
46,13,forward,741,work day
46,13,backward,821,work day
46,13,forward,905,work day
46,13,backward,944,work day
46,13,forward,1026,work day
46,13,backward,1106,work day
46,13,forward,1148,work day
46,13,backward,1228,work day
46,13,forward,1316,work day
46,13,backward,1401,work day
46,13,forward,1446,work day
46,13,backward,1532,work day
46,13,forward,1616,work day
46,13,backward,1705,work day
46,13,forward,1754,work day
46,13,backward,1839,work day
46,13,forward,1924,work day
46,13,backward,2009,work day
46,13,forward,2053,work day
46,13,backward,2131,work day
46,13,forward,2209,work day
46,13,backward,2249,work day
46,13,forward,2330,work day
46,13,backward,0,work day
46,14,forward,608,work day
46,14,backward,648,work day
46,14,forward,735,work day
46,14,backward,815,work day
46,14,forward,1310,work day
46,14,backward,1355,work day
46,14,forward,1440,work day
46,14,backward,1525,work day
46,14,forward,1610,work day
46,14,backward,1659,work day
46,14,forward,1747,work day
46,14,backward,1833,work day
46,14,forward,1917,work day
46,14,backward,2002,work day
46,14,forward,2043,work day
46,14,backward,2121,work day
46,14,forward,2159,work day
46,14,backward,2238,work day
46,15,forward,655,work day
46,15,backward,735,work day
46,15,forward,822,work day
46,15,backward,902,work day
46,15,backward,1312,work day
46,15,forward,1358,work day
46,15,backward,1443,work day
46,15,forward,1528,work day
46,15,backward,1615,work day
46,15,forward,1700,work day
46,15,backward,1749,work day
46,15,forward,1835,work day
46,15,backward,1920,work day
46,15,forward,2005,work day
46,15,backward,2043,work day
46,15,forward,2121,work day
46,15,backward,2159,work day
47,1,backward,400,work day
47,1,forward,440,work day
47,1,backward,523,work day
47,1,forward,610,work day
47,1,backward,655,work day
47,1,forward,747,work day
47,1,backward,836,work day
47,1,forward,927,work day
47,1,backward,1013,work day
47,1,forward,1105,work day
47,1,backward,1151,work day
47,1,forward,1246,work day
47,1,backward,1339,work day
47,1,forward,1435,work day
47,1,backward,1528,work day
47,1,forward,1624,work day
47,2,backward,533,work day
47,2,forward,617,work day
47,2,backward,705,work day
47,2,forward,758,work day
47,2,backward,842,work day
47,2,forward,934,work day
47,2,backward,1020,work day
47,2,forward,1112,work day
47,2,backward,1158,work day
47,2,forward,1251,work day
47,2,backward,1344,work day
47,2,forward,1440,work day
47,2,backward,1533,work day
47,2,forward,1629,work day
47,2,backward,1723,work day
47,2,forward,1819,work day
47,2,backward,1911,work day
47,3,forward,623,work day
47,3,backward,710,work day
47,3,forward,803,work day
47,3,backward,849,work day
47,3,forward,940,work day
47,3,backward,1026,work day
47,3,forward,1118,work day
47,3,backward,1204,work day
47,3,forward,1257,work day
47,3,backward,1350,work day
47,3,forward,1446,work day
47,3,backward,1539,work day
47,3,forward,1635,work day
47,3,backward,1730,work day
47,3,forward,1826,work day
47,3,backward,1918,work day
47,3,forward,2015,work day
47,3,backward,2107,work day
47,3,forward,2159,work day
47,3,backward,2251,work day
47,4,forward,629,work day
47,4,backward,716,work day
47,4,forward,809,work day
47,4,backward,855,work day
47,4,forward,947,work day
47,4,backward,1033,work day
47,4,forward,1125,work day
47,4,backward,1211,work day
47,4,forward,1303,work day
47,4,backward,1356,work day
47,4,forward,1452,work day
47,4,backward,1545,work day
47,4,forward,1641,work day
47,4,backward,1738,work day
47,4,forward,1834,work day
47,4,backward,1926,work day
47,5,backward,415,work day
47,5,forward,500,work day
47,5,backward,543,work day
47,5,forward,634,work day
47,5,backward,721,work day
47,5,forward,816,work day
47,5,backward,902,work day
47,5,forward,954,work day
47,5,backward,1040,work day
47,5,forward,1132,work day
47,5,backward,1217,work day
47,5,forward,1309,work day
47,5,backward,1402,work day
47,5,forward,1458,work day
47,5,backward,1551,work day
47,5,forward,1647,work day
47,6,backward,551,work day
47,6,forward,639,work day
47,6,backward,726,work day
47,6,forward,822,work day
47,6,backward,908,work day
47,6,forward,1000,work day
47,6,backward,1046,work day
47,6,forward,1138,work day
47,6,backward,1223,work day
47,6,forward,1320,work day
47,6,backward,1413,work day
47,6,forward,1509,work day
47,6,backward,1602,work day
47,6,forward,1658,work day
47,6,backward,1752,work day
47,6,forward,1848,work day
47,6,backward,1940,work day
47,6,forward,2028,work day
47,6,backward,2120,work day
47,6,forward,2212,work day
47,6,backward,2304,work day
47,7,backward,430,work day
47,7,forward,515,work day
47,7,backward,605,work day
47,7,forward,650,work day
47,7,backward,737,work day
47,7,forward,829,work day
47,7,backward,915,work day
47,7,forward,1007,work day
47,7,backward,1053,work day
47,7,forward,1145,work day
47,7,backward,1229,work day
47,7,forward,1326,work day
47,7,backward,1419,work day
47,7,forward,1515,work day
47,7,backward,1608,work day
47,7,forward,1704,work day
47,8,forward,655,work day
47,8,backward,742,work day
47,8,forward,835,work day
47,8,backward,921,work day
47,8,forward,1013,work day
47,8,backward,1059,work day
47,8,forward,1151,work day
47,8,backward,1235,work day
47,8,forward,1332,work day
47,8,backward,1425,work day
47,8,forward,1521,work day
47,8,backward,1614,work day
47,8,forward,1710,work day
47,8,backward,1759,work day
47,8,forward,1855,work day
47,8,backward,1950,work day
47,8,forward,2041,work day
47,8,backward,2133,work day
47,8,forward,2225,work day
47,8,backward,2317,work day
47,9,backward,611,work day
47,9,forward,700,work day
47,9,backward,747,work day
47,9,forward,842,work day
47,9,backward,928,work day
47,9,forward,1020,work day
47,9,backward,1106,work day
47,9,forward,1158,work day
47,9,backward,1247,work day
47,9,forward,1343,work day
47,9,backward,1436,work day
47,9,forward,1532,work day
47,9,backward,1625,work day
47,9,forward,1721,work day
47,9,backward,1814,work day
47,9,forward,1910,work day
47,9,backward,2002,work day
47,9,forward,2054,work day
47,9,backward,2146,work day
47,9,forward,2240,work day
47,9,backward,2330,work day
47,10,backward,445,work day
47,10,forward,530,work day
47,10,backward,617,work day
47,10,forward,705,work day
47,10,backward,752,work day
47,10,forward,848,work day
47,10,backward,934,work day
47,10,forward,1026,work day
47,10,backward,1112,work day
47,10,forward,1204,work day
47,10,backward,1253,work day
47,10,forward,1349,work day
47,10,backward,1442,work day
47,10,forward,1538,work day
47,10,backward,1631,work day
47,10,forward,1727,work day
47,11,backward,623,work day
47,11,forward,716,work day
47,11,backward,803,work day
47,11,forward,855,work day
47,11,backward,941,work day
47,11,forward,1033,work day
47,11,backward,1119,work day
47,11,forward,1211,work day
47,11,backward,1258,work day
47,11,forward,1355,work day
47,11,backward,1448,work day
47,11,forward,1544,work day
47,11,backward,1637,work day
47,11,forward,1733,work day
47,11,backward,1821,work day
47,11,forward,1917,work day
47,12,backward,500,work day
47,12,forward,545,work day
47,12,backward,628,work day
47,12,forward,721,work day
47,12,backward,808,work day
47,12,forward,901,work day
47,12,backward,947,work day
47,12,forward,1039,work day
47,12,backward,1125,work day
47,12,forward,1217,work day
47,12,backward,1310,work day
47,12,forward,1406,work day
47,12,backward,1459,work day
47,12,forward,1555,work day
47,12,backward,1648,work day
47,12,forward,1744,work day
47,12,backward,1835,work day
47,12,forward,1932,work day
47,12,backward,2028,work day
47,12,forward,2120,work day
47,12,backward,2212,work day
47,12,forward,2310,work day
47,12,backward,0,work day
47,13,backward,634,work day
47,13,forward,726,work day
47,13,backward,813,work day
47,13,forward,908,work day
47,13,backward,954,work day
47,13,forward,1046,work day
47,13,backward,1132,work day
47,13,forward,1223,work day
47,13,backward,1316,work day
47,13,forward,1412,work day
47,13,backward,1505,work day
47,13,forward,1601,work day
47,13,backward,1654,work day
47,13,forward,1750,work day
47,13,backward,1842,work day
47,14,forward,554,work day
47,14,backward,639,work day
47,14,forward,732,work day
47,14,backward,819,work day
47,14,forward,914,work day
47,14,backward,1000,work day
47,14,forward,1052,work day
47,14,backward,1138,work day
47,14,forward,1228,work day
47,14,backward,1321,work day
47,14,forward,1418,work day
47,14,backward,1511,work day
47,14,forward,1607,work day
47,14,backward,1701,work day
47,14,forward,1757,work day
47,14,backward,1849,work day
47,14,forward,1941,work day
47,15,backward,512,work day
47,15,forward,603,work day
47,15,backward,649,work day
47,15,forward,742,work day
47,15,backward,830,work day
47,15,forward,921,work day
47,15,backward,1007,work day
47,15,forward,1059,work day
47,15,backward,1145,work day
47,15,forward,1234,work day
47,15,backward,1327,work day
47,15,forward,1423,work day
47,15,backward,1516,work day
47,15,forward,1612,work day
47,15,backward,1709,work day
47,15,forward,1805,work day
47,15,backward,1857,work day
47,15,forward,1950,work day
47,15,backward,2041,work day
47,15,forward,2133,work day
47,15,backward,2225,work day
47,16,forward,711,work day
47,16,backward,758,work day
47,16,forward,1314,work day
47,16,backward,1407,work day
47,16,forward,1503,work day
47,16,backward,1556,work day
47,16,forward,1652,work day
47,16,backward,1745,work day
47,16,forward,1841,work day
47,16,backward,1933,work day
47,17,backward,644,work day
47,17,forward,737,work day
47,17,backward,824,work day
47,17,backward,1304,work day
47,17,forward,1400,work day
47,17,backward,1453,work day
47,17,forward,1549,work day
47,17,backward,1642,work day
47,17,forward,1738,work day
47,17,backward,1828,work day
47,17,forward,1924,work day
47,17,backward,2015,work day
47,17,forward,2107,work day
47,17,backward,2159,work day
47,17,forward,2255,work day
47,17,backward,2345,work day
47,18,backward,700,work day
47,18,forward,753,work day
47,18,backward,1241,work day
47,18,forward,1337,work day
47,18,backward,1430,work day
47,18,forward,1526,work day
47,18,backward,1619,work day
47,18,forward,1715,work day
47,18,backward,1807,work day
47,18,forward,1902,work day
47,19,backward,558,work day
47,19,forward,644,work day
47,19,backward,731,work day
47,19,forward,1240,work day
47,19,backward,1333,work day
47,19,forward,1429,work day
47,19,backward,1522,work day
47,19,forward,1618,work day
47,19,backward,1716,work day
47,19,forward,1812,work day
47,19,backward,1904,work day
47,19,forward,2002,work day
47,19,backward,2054,work day
47,19,forward,2146,work day
47,19,backward,2238,work day
47,19,forward,2330,work day
48,1,forward,430,work day
48,1,backward,515,work day
48,1,forward,602,work day
48,1,backward,652,work day
48,1,forward,745,work day
48,1,backward,838,work day
48,1,forward,930,work day
48,1,backward,1022,work day
48,1,forward,1114,work day
48,1,backward,1206,work day
48,1,forward,1258,work day
48,1,backward,1354,work day
48,1,forward,1450,work day
48,1,backward,1546,work day
48,1,forward,1642,work day
48,1,backward,1738,work day
48,1,forward,1834,work day
48,1,backward,1930,work day
48,1,forward,2028,work day
48,1,backward,2124,work day
48,1,forward,2220,work day
48,2,backward,658,work day
48,2,forward,750,work day
48,2,backward,844,work day
48,2,forward,936,work day
48,2,backward,1028,work day
48,2,forward,1120,work day
48,2,backward,1212,work day
48,2,forward,1304,work day
48,2,backward,1400,work day
48,2,forward,1456,work day
48,2,backward,1552,work day
48,2,forward,1649,work day
48,2,backward,1745,work day
48,2,forward,1841,work day
48,2,backward,1937,work day
48,2,forward,2036,work day
48,2,backward,2133,work day
48,2,forward,2228,work day
48,3,forward,613,work day
48,3,backward,703,work day
48,3,forward,756,work day
48,3,backward,851,work day
48,3,forward,943,work day
48,3,backward,1035,work day
48,3,forward,1127,work day
48,3,backward,1219,work day
48,3,forward,1310,work day
48,3,backward,1406,work day
48,3,forward,1502,work day
48,3,backward,1558,work day
48,3,forward,1655,work day
48,3,backward,1751,work day
48,3,forward,1847,work day
48,3,backward,1943,work day
48,4,forward,445,work day
48,4,backward,530,work day
48,4,forward,623,work day
48,4,backward,714,work day
48,4,forward,807,work day
48,4,backward,857,work day
48,4,forward,949,work day
48,4,backward,1041,work day
48,4,forward,1133,work day
48,4,backward,1225,work day
48,4,forward,1316,work day
48,4,backward,1412,work day
48,4,forward,1508,work day
48,4,backward,1604,work day
48,4,forward,1702,work day
48,4,backward,1758,work day
48,4,forward,1854,work day
48,4,backward,1950,work day
48,4,forward,2044,work day
48,4,backward,2142,work day
48,4,forward,2236,work day
48,5,backward,720,work day
48,5,forward,812,work day
48,5,backward,903,work day
48,5,forward,955,work day
48,5,backward,1047,work day
48,5,forward,1139,work day
48,5,backward,1231,work day
48,5,forward,1322,work day
48,5,backward,1418,work day
48,5,forward,1514,work day
48,5,backward,1610,work day
48,5,forward,1708,work day
48,5,backward,1804,work day
48,5,forward,1900,work day
48,5,backward,1956,work day
48,5,forward,2052,work day
48,6,forward,630,work day
48,6,backward,725,work day
48,6,forward,818,work day
48,6,backward,909,work day
48,6,forward,1001,work day
48,6,backward,1053,work day
48,6,forward,1145,work day
48,6,backward,1237,work day
48,6,forward,1328,work day
48,6,backward,1424,work day
48,6,forward,1520,work day
48,6,backward,1616,work day
48,6,forward,1715,work day
48,6,backward,1811,work day
48,6,forward,1907,work day
48,6,backward,2003,work day
48,6,forward,2100,work day
48,6,backward,2153,work day
48,6,forward,2246,work day
48,7,forward,500,work day
48,7,backward,545,work day
48,7,forward,637,work day
48,7,backward,731,work day
48,7,forward,823,work day
48,7,backward,915,work day
48,7,forward,1007,work day
48,7,backward,1059,work day
48,7,forward,1151,work day
48,7,backward,1243,work day
48,7,forward,1339,work day
48,7,backward,1435,work day
48,7,forward,1531,work day
48,7,backward,1627,work day
48,7,forward,1722,work day
48,7,backward,1818,work day
48,7,forward,1914,work day
48,7,backward,2010,work day
48,7,forward,2108,work day
48,7,backward,2204,work day
48,8,forward,644,work day
48,8,backward,736,work day
48,8,forward,829,work day
48,8,backward,921,work day
48,8,forward,1013,work day
48,8,backward,1105,work day
48,8,forward,1157,work day
48,8,backward,1249,work day
48,8,forward,1345,work day
48,8,backward,1441,work day
48,8,forward,1537,work day
48,8,backward,1633,work day
48,8,forward,1728,work day
48,8,backward,1824,work day
48,8,forward,1920,work day
48,8,backward,2016,work day
48,9,forward,513,work day
